travel_type,inflight_wifi_serv,online_boarding,online_booking_conv,inflight_ent,customer_type,food_and_drink,cleanliness,seat_comfort,flight_distance,arr_delay_in_mins
0,0.2,0.2,0.2,0.4,1,0.4,0.4,0.4,0.1139001349527665,0.0
1,0.2,0.6000000000000001,0.2,0.4,0,0.6000000000000001,0.2,0.6000000000000001,0.0596491228070175,0.0
0,1.0,1.0,1.0,0.4,1,0.4,0.4,0.4,0.1646423751686909,0.0
0,0.4,0.4,0.4,0.8,1,0.8,0.8,0.8,0.0885290148448043,0.0
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.1894736842105263,0.1590909090909091
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.1395411605937921,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1973009446693657,0.0
1,0.6000000000000001,0.8,0.8,0.4,0,0.4,0.4,0.4,0.2342780026990553,0.3636363636363636
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2577597840755735,1.0
0,0.2,0.2,0.2,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0923076923076923,0.0
1,0.4,0.6000000000000001,0.4,0.8,0,0.4,0.4,0.8,0.0904183535762483,0.0
0,0.2,0.2,0.2,0.8,1,0.8,0.8,0.8,0.0456140350877192,1.0
1,0.6000000000000001,1.0,0.4,0.4,0,1.0,0.8,1.0,0.1341430499325236,0.1818181818181818
1,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.1611336032388663,0.1136363636363636
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.072604588394062,0.0
0,0.2,0.8,0.2,0.2,0,0.2,0.4,0.8,0.3538461538461538,0.0909090909090909
0,0.8,0.8,0.8,0.4,1,0.4,0.4,0.4,0.0850202429149797,0.6818181818181819
1,0.4,0.4,0.4,1.0,0,1.0,1.0,1.0,0.3106612685560054,0.2272727272727273
0,0.2,0.2,0.2,0.4,1,0.4,0.4,0.4,0.3249662618083671,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.2882591093117409,0.1818181818181818
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.1581646423751686,0.1590909090909091
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.128744939271255,1.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.1122807017543859,0.0
0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0893387314439946,1.0
0,0.8,0.8,0.8,1.0,1,1.0,1.0,1.0,0.2124156545209176,0.1818181818181818
1,0.8,0.8,0.8,0.4,0,0.4,0.4,0.4,0.0458839406207827,0.0
1,0.2,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0488529014844804,0.0454545454545454
0,0.6000000000000001,0.4,0.4,0.8,1,0.8,0.8,0.8,0.0518218623481781,1.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.0340080971659919,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.1649122807017543,0.2954545454545454
1,0.6000000000000001,0.8,0.6000000000000001,0.2,0,0.8,0.6000000000000001,0.8,0.140080971659919,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1228070175438596,0.0
0,0.4,0.4,1.0,0.4,0,0.4,0.4,0.4,0.2469635627530364,0.0
1,0.4,0.2,0.4,0.8,0,0.6000000000000001,0.8,1.0,0.1743589743589743,0.0
1,0.8,1.0,0.8,0.6000000000000001,0,1.0,1.0,1.0,0.1775978407557354,0.0454545454545454
1,0.4,0.8,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.8,0.1554655870445344,0.0
0,0.8,0.6000000000000001,0.8,0.8,0,0.8,0.8,0.4,0.3249662618083671,0.0
0,0.8,0.8,0.8,1.0,1,1.0,1.0,1.0,0.1014844804318488,0.0909090909090909
0,0.8,0.8,0.8,1.0,1,1.0,1.0,1.0,0.0412955465587044,0.0
1,0.4,0.4,0.4,1.0,0,1.0,1.0,1.0,0.2809716599190283,0.1818181818181818
0,0.8,0.8,0.4,0.8,0,0.8,0.8,0.8,0.089608636977058,0.0227272727272727
0,0.8,0.2,0.6000000000000001,0.8,0,0.4,0.2,0.2,0.0537112010796221,0.0
1,0.4,0.4,0.4,1.0,0,1.0,1.0,1.0,0.1484480431848852,1.0
1,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.523076923076923,1.0
1,0.8,0.8,0.8,0.4,0,0.4,0.4,0.2,0.0356275303643724,0.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.2153846153846153,0.0
1,0.4,1.0,0.4,0.8,0,0.8,0.6000000000000001,1.0,0.1098515519568151,1.0
0,0.8,0.8,0.8,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.3824561403508772,0.0
1,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0,0.4,1.0,0.8,0.6124156545209176,0.0
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.196221322537112,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2728744939271255,0.0
0,0.2,0.2,0.2,0.4,1,0.4,0.4,0.4,0.1082321187584345,0.3863636363636363
0,0.8,0.8,1.0,0.8,0,0.8,0.8,0.6000000000000001,0.1775978407557354,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.0742240215924426,0.0
1,0.4,0.8,0.4,0.4,0,0.2,0.4,0.8,0.1214574898785424,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1284750337381916,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0747638326585695,1.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1,0.4,0.4,0.4,0.1511470985155195,0.0454545454545454
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.1646423751686909,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0383265856950067,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.0825910931174088,0.2727272727272727
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.0736842105263158,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.0920377867746288,0.2727272727272727
0,0.4,0.2,0.2,0.8,1,0.8,0.8,0.8,0.1284750337381916,0.0
1,0.2,0.0,0.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0264507422402159,0.4090909090909091
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0215924426450742,0.0
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.1994601889338731,0.0
1,0.0,0.0,0.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1500674763832658,0.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.1033738191632928,0.5
1,0.8,0.6000000000000001,0.8,1.0,0,0.8,0.6000000000000001,0.6000000000000001,0.0742240215924426,1.0
0,0.8,0.8,0.8,1.0,1,1.0,1.0,0.6000000000000001,0.3322537112010796,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1079622132253711,1.0
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.2855600539811066,0.0
0,1.0,0.8,1.0,1.0,0,0.8,0.8,0.4,0.4561403508771929,0.0
0,0.8,0.8,1.0,0.8,0,0.6000000000000001,0.4,0.2,0.1519568151147098,0.0
1,0.6000000000000001,0.4,0.4,0.4,0,0.4,0.4,0.4,0.1390013495276653,1.0
1,0.6000000000000001,0.4,0.4,0.2,0,0.2,0.2,0.2,0.3713900134952766,0.0
0,0.8,0.8,1.0,0.8,0,0.8,0.8,0.8,0.0809716599190283,0.0
1,0.8,0.8,0.8,0.2,0,0.2,0.2,0.2,0.0747638326585695,0.0
0,0.2,0.2,0.2,0.2,1,0.2,0.2,0.2,0.020242914979757,0.5454545454545454
0,0.4,0.8,0.6000000000000001,0.4,0,0.6000000000000001,0.4,0.6000000000000001,0.027800269905533,0.0
1,0.8,0.6000000000000001,0.8,1.0,0,1.0,0.2,0.8,0.0253711201079622,0.0
1,0.8,0.8,0.4,0.6000000000000001,0,0.8,1.0,0.8,0.126855600539811,1.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.2715249662618084,0.1363636363636363
1,0.4,0.4,0.4,0.8,0,0.8,0.8,1.0,0.1041835357624831,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.1568151147098515,0.1590909090909091
0,0.2,0.8,1.0,0.2,0,0.2,0.6000000000000001,0.8,0.1233468286099865,1.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,0.6000000000000001,0.2113360323886639,0.5
1,0.8,0.8,0.8,0.2,0,0.2,0.2,0.2,0.2396761133603238,0.3181818181818182
0,0.0,0.0,0.0,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.4,0.0731443994601889,0.0
0,0.4,0.4,0.4,1.0,1,1.0,1.0,1.0,0.2874493927125506,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.1020242914979757,1.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4199730094466936,0.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.4229419703103914,1.0
1,0.0,0.0,0.0,0.8,0,0.8,0.8,0.8,0.4229419703103914,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.4,1.0,1.0,0.1336032388663967,1.0
1,0.4,0.6000000000000001,0.4,0.8,0,0.2,0.2,0.6000000000000001,0.0493927125506072,1.0
1,0.2,0.6000000000000001,0.0,0.8,0,0.6000000000000001,1.0,1.0,0.3802968960863698,0.6363636363636364
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1576248313090418,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,0.8,0.2207827260458839,0.0
1,0.6000000000000001,1.0,0.6000000000000001,0.8,0,0.6000000000000001,0.8,0.8,0.1222672064777327,0.0
1,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0,0.4,0.6000000000000001,0.8,0.0345479082321187,0.2272727272727273
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.2680161943319838,0.2045454545454545
1,0.2,0.2,0.2,1.0,0,1.0,1.0,0.2,0.0828609986504723,0.0
1,0.6000000000000001,0.0,0.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0609986504723346,0.0
1,0.4,1.0,0.4,0.6000000000000001,0,1.0,0.6000000000000001,1.0,0.0097165991902834,0.25
0,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.1435897435897435,0.0
0,0.2,0.2,0.2,0.4,1,0.4,0.4,0.4,0.224021592442645,0.0
1,0.4,0.6000000000000001,0.4,0.4,0,0.4,1.0,0.8,0.4593792172739541,0.1136363636363636
0,0.4,0.4,0.2,0.4,0,0.4,0.4,0.4,0.7141700404858299,0.0
0,0.4,0.4,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.0672064777327935,0.0
0,0.0,0.0,0.0,0.4,0,0.4,0.4,0.4,0.2045883940620782,0.0227272727272727
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.8,0.0140350877192982,0.0
0,0.6000000000000001,0.6000000000000001,1.0,0.8,0,0.8,0.8,0.8,0.0434547908232118,0.0
1,0.8,0.0,0.0,0.8,0,0.8,0.8,0.8,0.0499325236167341,0.0
1,0.2,0.2,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,1.0,0.0356275303643724,0.0
0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.312280701754386,1.0
0,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.0499325236167341,0.0
0,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2650472334682861,0.0
0,1.0,0.8,0.2,1.0,0,0.4,0.4,0.4,0.1797570850202429,0.0
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.1033738191632928,0.0
0,0.8,1.0,1.0,1.0,0,1.0,1.0,0.8,0.173549257759784,1.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.0313090418353576,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.082051282051282,0.0
0,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.1484480431848852,0.0
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.0480431848852901,0.0681818181818181
1,0.2,0.8,0.2,0.4,0,0.6000000000000001,0.6000000000000001,0.8,0.0431848852901484,0.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.6000000000000001,0.1125506072874494,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0836707152496626,0.0
0,0.4,0.2,1.0,0.8,0,0.4,0.2,0.2,0.1479082321187584,1.0
0,0.2,0.2,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0715249662618083,0.5
1,0.4,0.2,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.4,0.1775978407557354,0.0
1,0.8,0.8,0.8,0.4,0,0.4,0.4,0.4,0.3141700404858299,0.0
1,0.8,0.8,0.8,1.0,0,1.0,1.0,0.8,0.4639676113360323,0.1590909090909091
0,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.0480431848852901,0.1590909090909091
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0553306342780027,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.4,0.1354925775978407,0.1136363636363636
0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1341430499325236,0.3863636363636363
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.1144399460188933,0.0
1,0.2,0.8,0.2,0.4,0,0.2,0.2,0.6000000000000001,0.0618083670715249,1.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2035087719298245,0.6363636363636364
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.528744939271255,0.0
0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0753036437246963,0.0
1,0.8,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.5689608636977057,0.0
0,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.1017543859649122,0.0
0,0.4,0.4,0.4,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1997300944669365,0.3863636363636363
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.3900134952766532,0.0
0,0.6000000000000001,0.4,0.4,0.8,1,0.8,0.8,0.8,0.0124156545209176,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.2,0.0766531713900134,0.2954545454545454
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.1122807017543859,0.0
0,0.6000000000000001,0.8,0.4,0.6000000000000001,0,1.0,0.4,0.8,0.2707152496626181,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,1.0,0.4631578947368421,0.0
1,0.8,1.0,0.8,0.6000000000000001,0,0.6000000000000001,0.8,0.8,0.1978407557354925,0.5
1,0.8,0.8,0.8,1.0,0,1.0,1.0,1.0,0.0663967611336032,1.0
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.2469635627530364,0.0
1,0.2,0.8,0.4,1.0,0,0.4,0.8,0.8,0.097165991902834,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1147098515519568,0.0
1,0.8,1.0,1.0,0.4,0,0.8,1.0,0.8,0.2132253711201079,0.0
0,1.0,0.4,0.4,1.0,0,1.0,0.4,0.6000000000000001,0.0229419703103913,0.0
0,0.4,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.1222672064777327,0.0
0,0.6000000000000001,0.8,0.8,0.2,1,0.2,0.2,0.2,0.0582995951417004,0.0454545454545454
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0126855600539811,0.0
0,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1967611336032388,0.0227272727272727
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.5171390013495276,0.0
0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2078272604588394,0.0
0,0.8,0.8,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.0313090418353576,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,0.8,0.0329284750337381,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1,1.0,1.0,1.0,0.1079622132253711,0.0
1,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0518218623481781,1.0
0,0.2,0.2,0.2,0.2,1,0.2,0.2,0.2,0.3946018893387314,0.4545454545454546
1,0.4,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.1376518218623481,0.0
1,0.6000000000000001,0.8,0.6000000000000001,0.8,0,0.4,0.6000000000000001,1.0,0.2790823211875843,0.0
0,0.2,0.4,0.2,0.4,1,0.2,0.4,0.4,0.7673414304993251,0.0
0,0.2,0.2,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.0593792172739541,0.1818181818181818
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.2210526315789473,0.0
1,0.4,0.4,0.4,1.0,0,1.0,1.0,1.0,0.027800269905533,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,1,0.2,0.2,0.2,0.1163292847503373,0.0
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.1889338731443994,0.0
0,0.8,0.8,1.0,1.0,0,1.0,1.0,1.0,0.0404858299595141,0.0
1,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.6091767881241564,0.0
1,0.8,0.8,0.8,1.0,0,0.2,0.4,0.6000000000000001,0.1519568151147098,0.2272727272727273
0,1.0,1.0,0.8,1.0,0,1.0,1.0,1.0,0.4304993252361673,0.6590909090909091
0,0.8,1.0,0.4,0.8,0,0.2,0.2,0.2,0.2388663967611335,0.0
0,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.0882591093117408,0.0
1,0.2,0.2,0.2,0.2,0,0.2,0.2,0.8,0.4561403508771929,0.1818181818181818
1,0.8,0.2,0.8,1.0,0,0.8,1.0,1.0,0.1133603238866396,0.0
0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0453441295546558,0.0
1,1.0,1.0,1.0,0.4,0,0.4,0.4,0.4,0.0825910931174088,0.0
0,1.0,1.0,0.8,1.0,0,1.0,1.0,1.0,0.1751686909581646,0.0
1,0.6000000000000001,1.0,0.6000000000000001,0.4,0,0.4,1.0,0.8,0.1222672064777327,0.0
0,0.6000000000000001,0.8,0.8,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1093117408906882,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1228070175438596,1.0
1,1.0,0.8,1.0,0.8,0,1.0,1.0,0.8,0.536302294197031,0.0
1,0.4,0.8,0.4,0.6000000000000001,0,0.4,0.8,0.8,0.0496626180836707,1.0
0,0.2,0.2,0.2,0.8,1,0.8,0.8,0.8,0.1341430499325236,1.0
0,0.4,0.4,0.4,0.8,1,0.8,0.8,0.4,0.0404858299595141,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1,0.8,0.8,0.8,0.3435897435897436,0.25
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0356275303643724,0.0227272727272727
1,0.8,0.6000000000000001,0.8,0.6000000000000001,0,0.6000000000000001,0.2,0.8,0.1047233468286099,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.1584345479082321,0.0
0,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2396761133603238,0.3409090909090909
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.1214574898785424,0.0
0,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0925775978407557,0.0227272727272727
1,0.8,1.0,1.0,0.2,0,0.2,0.2,0.2,0.2510121457489879,1.0
1,0.4,0.4,0.4,1.0,0,1.0,1.0,0.8,0.3082321187584345,1.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0777327935222672,0.0
1,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.1452091767881241,0.0
1,0.8,0.2,0.8,0.4,0,0.8,1.0,1.0,0.1668016194331983,0.0
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.1052631578947368,0.0
1,0.4,0.4,0.4,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2898785425101214,0.5454545454545454
1,0.6000000000000001,0.2,0.6000000000000001,0.4,0,1.0,0.4,0.8,0.2998650472334683,0.2272727272727273
1,0.6000000000000001,0.8,0.6000000000000001,0.8,0,0.8,0.8,0.2,0.2412955465587044,0.1590909090909091
0,0.4,0.4,0.4,0.4,1,0.4,0.4,0.4,0.2469635627530364,0.0
0,0.4,1.0,0.2,0.4,0,1.0,0.6000000000000001,0.6000000000000001,0.0736842105263158,0.0
1,0.2,0.2,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2008097165991902,0.0909090909090909
1,0.4,1.0,0.4,0.8,0,0.8,1.0,0.8,0.2256410256410256,0.0
1,0.0,1.0,0.0,1.0,0,0.0,1.0,1.0,0.087719298245614,1.0
1,0.2,0.2,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1775978407557354,0.5
1,1.0,0.0,0.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.2,0.0426450742240215,0.0
0,1.0,1.0,0.6000000000000001,1.0,0,1.0,1.0,1.0,0.0634278002699055,0.1363636363636363
0,0.4,0.4,0.4,1.0,1,1.0,1.0,0.6000000000000001,0.0825910931174088,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1076923076923077,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1,0.4,0.4,0.4,0.0124156545209176,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.1654520917678812,0.0
0,0.8,0.8,1.0,0.8,0,0.8,0.8,0.8,0.1039136302294196,0.0
1,0.4,0.6000000000000001,0.4,0.8,0,0.4,0.8,1.0,0.1233468286099865,1.0
0,0.4,0.4,0.2,0.4,0,0.4,0.4,0.4,0.2396761133603238,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,0.4,0.117408906882591,1.0
0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.0863697705802968,0.7272727272727273
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0493927125506072,0.1590909090909091
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0,0.8,0.8,0.8,0.2242914979757085,0.6818181818181819
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0,0.4,0.4,1.0,0.2412955465587044,0.0
1,1.0,1.0,1.0,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.225910931174089,0.0
1,0.2,0.2,0.2,1.0,0,1.0,1.0,1.0,0.080161943319838,0.6136363636363636
0,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.2105263157894736,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0828609986504723,0.5454545454545454
1,0.4,0.4,0.4,0.2,0,0.2,0.2,0.2,0.0510121457489878,0.0
1,0.8,0.8,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.8,0.0499325236167341,0.4545454545454546
1,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.683940620782726,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.2704453441295547,0.0
0,1.0,1.0,0.4,1.0,0,1.0,1.0,0.8,0.1794871794871794,0.5
1,0.2,0.2,0.2,0.4,0,0.4,0.4,0.4,0.282051282051282,0.0
0,0.4,0.4,0.4,0.2,1,0.2,0.2,0.2,0.2118758434547908,0.0
1,0.2,0.2,0.2,0.8,0,0.8,0.8,0.8,0.0917678812415654,1.0
0,1.0,1.0,1.0,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1689608636977058,0.7272727272727273
0,0.2,0.4,0.4,0.8,1,0.8,0.8,0.8,0.0229419703103913,0.0
0,0.4,0.4,0.4,1.0,1,1.0,1.0,1.0,0.2059379217273954,0.0
0,0.8,0.8,0.8,0.2,1,0.2,0.2,0.2,0.1076923076923077,0.0
0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0272604588394062,0.0681818181818181
1,0.8,0.8,0.8,0.2,0,0.2,0.2,0.2,0.1748987854251012,0.0
0,0.4,0.4,0.4,1.0,1,1.0,1.0,1.0,0.0329284750337381,1.0
1,0.4,0.8,0.4,0.4,0,0.4,0.8,0.8,0.7341430499325236,0.0
0,0.8,0.8,0.8,0.2,1,0.2,0.2,0.2,0.1163292847503373,0.2045454545454545
0,0.2,0.2,0.2,1.0,1,1.0,1.0,1.0,0.1284750337381916,0.0
1,0.4,0.4,0.4,0.8,0,0.8,0.8,0.8,0.0272604588394062,0.0
1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.141970310391363,0.0
