travel_type,inflight_wifi_serv,online_boarding,customer_type,inflight_ent,food_and_drink,cleanliness,seat_comfort,online_booking_conv,flight_distance,arr_delay_in_mins,satisfaction
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.8,0.1012145748987854,0.2727272727272727,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.2,0.1748987854251012,1.0,1
1,0.2,0.0,0,0.4,0.4,0.4,0.2,0.0,0.0385964912280701,1.0,0
1,0.8,0.8,0,0.4,0.4,0.4,0.4,0.8,0.4950067476383266,1.0,0
1,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4912280701754385,0.0681818181818181,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.091497975708502,0.0,1
1,0.4,0.8,0,1.0,1.0,1.0,1.0,0.4,0.0747638326585695,0.0,0
1,0.8,1.0,0,0.4,0.4,0.4,0.4,1.0,0.3360323886639676,0.0,1
0,0.4,0.4,0,0.4,0.6000000000000001,1.0,0.8,0.4,0.173549257759784,0.0,1
0,1.0,1.0,0,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.1117408906882591,1.0,1
1,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.2445344129554655,0.0,0
0,1.0,1.0,1,0.4,0.4,0.4,0.4,1.0,0.1751686909581646,0.0,1
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.8,0.0647773279352226,0.7045454545454546,0
1,0.6000000000000001,1.0,0,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.4021592442645074,0.5227272727272727,0
1,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.134412955465587,0.0,0
1,0.4,0.8,0,0.8,0.4,0.6000000000000001,0.6000000000000001,0.0,0.0604588394062078,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.0434547908232118,0.5,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.0561403508771929,0.2727272727272727,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.0620782726045883,0.0227272727272727,0
1,0.4,0.8,0,0.8,1.0,0.6000000000000001,1.0,0.4,0.2412955465587044,0.0,0
0,0.6000000000000001,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0580296896086369,0.0,1
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0229419703103913,0.0909090909090909,1
1,0.4,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0477732793522267,0.0,0
1,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.046693657219973,0.0,0
1,0.4,0.4,0,0.8,0.4,0.4,0.4,0.4,0.2744939271255061,1.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.2,0.0612685560053981,1.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.2,0.2,0.2669365721997301,1.0,0
1,0.6000000000000001,1.0,0,0.8,0.4,0.6000000000000001,1.0,0.0,0.0591093117408906,1.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1794871794871794,0.2272727272727273,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.3184885290148448,0.2272727272727273,0
1,0.8,0.8,1,0.2,0.2,0.2,0.2,0.8,0.0156545209176788,0.1818181818181818,0
0,0.4,0.4,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.5516869095816463,0.0,0
0,0.0,0.0,0,0.4,0.4,0.4,0.2,0.0,0.2256410256410256,0.0,1
0,0.8,0.8,1,0.4,0.4,0.4,0.4,0.8,0.0445344129554655,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.0663967611336032,0.0,1
1,0.4,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.1894736842105263,0.0,0
0,0.8,0.8,1,0.8,0.8,0.8,0.4,0.8,0.0723346828609986,0.5,0
1,0.2,0.2,0,0.4,0.4,0.4,0.4,0.2,0.1357624831309041,0.0,0
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.0731443994601889,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.8,0.8,1.0,0.2982456140350877,0.2727272727272727,0
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.2591093117408907,0.2045454545454545,0
0,0.8,0.8,1,0.4,0.4,0.4,0.4,0.8,0.196221322537112,0.0,0
1,0.8,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.1503373819163292,1.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.2798920377867746,0.0,0
1,0.8,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.140080971659919,0.0,1
1,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4,0.2377867746288798,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.0993252361673414,0.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.097165991902834,0.0,0
0,0.8,0.8,1,1.0,1.0,1.0,1.0,0.8,0.1082321187584345,0.4772727272727273,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.4696356275303643,0.0,0
1,0.4,0.2,0,0.4,0.4,0.4,0.4,0.2,0.689608636977058,0.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.0599190283400809,0.0909090909090909,0
0,0.8,1.0,0,0.8,0.8,0.8,0.8,0.8,0.704183535762483,0.0,1
0,0.8,0.8,0,0.8,0.4,0.4,0.6000000000000001,1.0,0.2261808367071524,0.0,0
0,0.8,0.6000000000000001,0,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8,0.1233468286099865,0.0,1
1,0.2,0.2,0,1.0,1.0,1.0,1.0,0.2,0.1041835357624831,0.4772727272727273,0
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.1028340080971659,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2464237516869095,0.0227272727272727,0
0,0.2,0.2,0,0.6000000000000001,0.2,0.2,0.2,0.2,0.1786774628879892,1.0,0
0,1.0,0.6000000000000001,0,1.0,1.0,0.8,0.4,0.6000000000000001,0.2040485829959514,0.0,1
1,0.2,0.2,0,1.0,1.0,1.0,1.0,0.2,0.0825910931174088,0.5227272727272727,0
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.1273954116059379,0.5909090909090909,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.2682860998650472,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.2,0.0356275303643724,0.0,1
1,0.8,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.458029689608637,0.5909090909090909,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.4,0.1657219973009446,1.0,1
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2,0.2210526315789473,0.0,0
0,0.2,1.0,1,0.4,0.2,1.0,1.0,0.2,0.6901484480431849,0.0,0
1,1.0,1.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0742240215924426,0.0,1
1,0.4,0.8,0,0.8,0.8,0.8,0.4,0.8,0.1122807017543859,0.0,0
0,0.2,0.4,1,0.2,0.2,0.2,0.2,0.4,0.1033738191632928,0.25,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.1549257759784075,0.0454545454545454,1
1,0.8,0.6000000000000001,0,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8,0.0777327935222672,1.0,0
1,0.6000000000000001,0.6000000000000001,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.2002699055330634,0.0,0
1,0.4,0.4,0,0.2,0.2,0.2,0.2,0.4,0.1473684210526315,0.0,0
0,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1549257759784075,0.3636363636363636,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.1481781376518218,0.0227272727272727,1
1,0.4,0.4,0,0.6000000000000001,1.0,0.8,0.4,0.4,0.1341430499325236,0.0,0
0,0.4,0.8,1,0.4,0.4,0.8,0.8,0.4,0.1284750337381916,1.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1006747638326585,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.4,0.151417004048583,0.1590909090909091,1
0,0.2,0.2,1,0.4,0.4,0.4,0.4,0.2,0.1120107962213225,1.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.3133603238866397,0.3863636363636363,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,1.0,0.6000000000000001,0.2313090418353576,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.3249662618083671,0.2045454545454545,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.0210526315789473,0.0,1
0,0.2,0.2,0,0.2,0.2,0.2,0.2,1.0,0.1646423751686909,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.1190283400809716,1.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.2,0.1179487179487179,0.0,1
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.1843454790823211,0.4772727272727273,1
1,0.8,0.8,0,1.0,1.0,1.0,0.4,0.8,0.0847503373819163,0.25,0
1,0.4,0.8,0,0.8,0.8,0.8,0.8,0.8,0.0793522267206477,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,0.4,0.6000000000000001,0.2421052631578947,0.5454545454545454,0
1,0.6000000000000001,0.6000000000000001,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.080161943319838,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.0685560053981106,0.0,0
1,0.2,0.2,0,1.0,1.0,1.0,1.0,0.2,0.1670715249662618,0.0,0
1,0.6000000000000001,0.8,0,1.0,1.0,1.0,1.0,0.8,0.2874493927125506,0.0,0
1,0.2,0.2,0,0.8,0.8,0.8,0.8,0.2,0.0491228070175438,0.6363636363636364,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.3098515519568151,0.4545454545454546,0
1,0.2,0.2,1,0.4,0.4,0.4,0.4,0.2,0.2539811066126856,0.0,0
1,0.2,0.2,0,0.4,0.4,0.4,0.4,0.2,0.1133603238866396,0.4318181818181818,0
1,0.4,0.8,0,0.8,0.8,0.4,0.4,0.4,0.3114709851551956,0.0,0
1,0.6000000000000001,0.8,0,0.6000000000000001,0.4,0.6000000000000001,0.8,0.6000000000000001,0.0518218623481781,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1052631578947368,0.0,0
0,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.0434547908232118,1.0,0
0,0.8,0.8,1,0.2,0.2,0.2,0.2,0.8,0.3255060728744939,0.2045454545454545,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.2,0.2742240215924426,0.0,1
0,0.2,0.2,0,0.2,0.2,0.2,0.6000000000000001,1.0,0.6596491228070175,0.0,0
1,0.2,0.2,0,0.4,0.4,0.4,0.4,0.2,0.1341430499325236,0.0,0
1,0.6000000000000001,1.0,0,1.0,1.0,1.0,1.0,1.0,0.0993252361673414,0.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.0539811066126855,0.0,0
0,0.8,0.6000000000000001,0,0.8,0.2,0.4,0.8,0.8,0.0421052631578947,0.0,1
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.1144399460188933,0.7272727272727273,0
0,0.4,1.0,1,0.4,0.4,1.0,1.0,0.4,0.2941970310391363,1.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0863697705802968,0.0,0
1,0.2,0.2,0,0.4,0.4,0.4,0.4,0.2,0.0825910931174088,0.0454545454545454,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.0566801619433198,0.0,1
0,0.4,0.4,0,0.4,0.4,0.4,0.2,0.6000000000000001,0.2445344129554655,0.0,0
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.0191632928475033,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.0634278002699055,0.2272727272727273,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.7171390013495276,0.3181818181818182,1
1,0.8,0.8,0,0.2,0.2,0.2,0.2,0.8,0.225910931174089,0.25,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.0442645074224021,0.0,1
1,0.8,0.8,0,0.2,0.2,0.2,0.2,0.8,0.1031039136302294,0.0,0
1,0.2,0.2,0,1.0,1.0,1.0,1.0,0.2,0.0863697705802968,0.0909090909090909,0
0,0.8,1.0,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.3964912280701754,0.0,1
0,0.2,0.0,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.1775978407557354,0.0227272727272727,0
1,0.8,0.8,0,1.0,1.0,1.0,1.0,0.8,0.0499325236167341,0.0,0
0,0.0,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.2642375168690958,0.0,1
0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.4,0.2024291497975708,0.4545454545454546,0
0,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1012145748987854,0.4545454545454546,0
1,0.4,0.4,0,0.2,0.2,0.2,1.0,0.4,0.1605937921727395,0.5,0
1,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.3052631578947368,1.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.2639676113360324,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.287719298245614,0.0,1
1,0.4,0.4,0,0.2,1.0,0.8,0.6000000000000001,0.4,0.3219973009446694,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.0642375168690958,0.7045454545454546,0
1,0.8,0.8,0,0.8,0.8,0.8,0.2,0.8,0.2256410256410256,0.0,0
1,0.8,0.8,0,0.4,0.4,0.4,0.4,0.8,0.224021592442645,0.25,1
0,0.6000000000000001,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,0.3794871794871794,1.0,0
1,0.8,1.0,0,1.0,1.0,0.8,0.8,0.8,0.2526315789473684,0.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.1125506072874494,0.1363636363636363,1
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.1940620782726045,0.0,0
1,0.8,0.8,0,1.0,1.0,1.0,1.0,0.8,0.5778677462887989,0.0909090909090909,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.3492577597840756,0.5454545454545454,0
0,0.4,0.4,0,0.4,0.4,0.4,0.8,1.0,0.4423751686909581,0.0,0
0,0.4,0.4,1,1.0,1.0,1.0,0.8,0.4,0.0213225371120107,0.0,0
1,0.4,0.8,0,0.4,1.0,0.8,1.0,0.4,0.2005398110661268,0.0,0
0,0.6000000000000001,0.4,0,0.6000000000000001,0.8,0.4,0.4,0.6000000000000001,0.2585695006747638,0.0,0
1,0.4,1.0,0,1.0,0.8,0.8,1.0,0.4,0.3079622132253711,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.5689608636977057,0.0,0
0,0.8,0.8,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.0672064777327935,0.0,0
0,0.6000000000000001,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.224021592442645,0.0,1
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.3141700404858299,0.1590909090909091,1
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.1794871794871794,0.5227272727272727,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.1376518218623481,1.0,0
0,0.4,0.6000000000000001,0,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.2709851551956815,1.0,0
0,0.2,0.4,0,0.2,0.2,0.2,0.2,1.0,0.0329284750337381,0.0,0
1,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.1354925775978407,0.0,0
1,0.4,0.8,0,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,0.258029689608637,0.3181818181818182,0
0,0.4,1.0,1,0.6000000000000001,0.4,1.0,1.0,0.4,0.1649122807017543,1.0,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.1519568151147098,0.6590909090909091,0
0,0.8,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.4,0.7214574898785424,0.0,1
1,0.2,0.0,0,0.4,0.4,0.4,0.4,0.0,0.0307692307692307,0.4090909090909091,0
1,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.3152496626180837,0.0681818181818181,1
1,1.0,1.0,0,0.2,0.2,0.2,1.0,1.0,0.0623481781376518,0.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.0426450742240215,0.0,1
1,0.2,0.2,0,1.0,1.0,1.0,1.0,0.2,0.4280701754385965,0.6136363636363636,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.4,0.1549257759784075,0.0,1
0,1.0,0.8,0,1.0,1.0,0.6000000000000001,0.8,0.2,0.1246963562753036,0.0,1
0,0.4,0.4,0,0.6000000000000001,0.4,0.4,0.4,0.4,0.0879892037786774,1.0,0
1,0.4,0.8,0,0.8,0.6000000000000001,0.4,0.8,0.4,0.080161943319838,0.0,0
1,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.0539811066126855,0.0,0
0,0.4,0.4,1,0.2,0.2,0.2,0.2,0.4,0.0591093117408906,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.4,1.0,0.3341430499325236,0.0,0
0,0.8,0.6000000000000001,0,0.8,1.0,0.4,0.8,0.2,0.2958164642375169,1.0,0
0,0.0,0.0,0,0.4,0.4,0.4,0.8,0.0,0.1935222672064777,0.0,1
0,0.4,0.4,0,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.132523616734143,1.0,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.0747638326585695,0.0,0
1,0.8,0.8,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.1894736842105263,1.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.0993252361673414,0.0,0
0,0.4,0.4,1,0.4,0.4,0.4,0.6000000000000001,0.4,0.0437246963562753,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.4,0.2253711201079622,0.0,1
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.3638326585695007,0.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.242914979757085,0.0681818181818181,0
0,0.6000000000000001,0.6000000000000001,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0326585695006747,1.0,0
1,0.4,0.6000000000000001,0,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.2175438596491228,0.3409090909090909,0
1,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.3147098515519568,0.0,0
1,0.4,0.8,0,1.0,0.4,0.8,0.8,0.4,0.0987854251012145,1.0,0
1,0.4,1.0,0,0.6000000000000001,0.8,0.8,0.8,0.4,0.2607287449392713,0.0,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.2,0.0580296896086369,0.2045454545454545,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.145748987854251,0.0,0
0,0.2,0.2,1,0.4,0.4,0.4,0.4,0.2,0.0188933873144399,0.1590909090909091,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.6539811066126855,0.0,1
0,0.8,0.8,0,0.8,0.8,0.8,0.8,1.0,0.3287449392712551,0.5454545454545454,1
1,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2596491228070176,0.0,0
1,0.4,0.0,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0493927125506072,0.0227272727272727,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.1541160593792172,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.8,0.1004048582995951,0.1590909090909091,0
1,0.8,0.8,0,0.4,0.4,0.4,0.4,0.8,0.3133603238866397,0.0,0
1,0.4,0.4,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.0191632928475033,1.0,0
0,0.8,0.8,0,0.8,0.8,0.8,0.8,0.6000000000000001,0.287719298245614,1.0,1
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.1179487179487179,0.4772727272727273,0
0,0.8,0.6000000000000001,0,0.6000000000000001,0.8,0.8,0.8,1.0,0.7789473684210526,0.5909090909090909,0
0,0.4,0.4,0,0.4,0.8,0.4,0.4,0.4,0.1492577597840755,0.0454545454545454,0
1,0.8,0.8,0,0.8,0.8,0.8,0.8,0.8,0.1093117408906882,0.0,0
1,0.4,0.4,0,1.0,1.0,1.0,1.0,0.4,0.1144399460188933,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0499325236167341,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.4,0.4,0.4,0.2,0.6000000000000001,0.0677462887989203,0.1363636363636363,0
0,0.4,0.4,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.4,0.1460188933873144,0.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1856950067476383,0.2954545454545454,0
1,0.2,1.0,0,0.4,0.8,0.6000000000000001,0.8,0.2,0.6399460188933872,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.1608636977058029,1.0,0
1,0.4,0.2,0,0.2,0.6000000000000001,0.2,0.4,0.6000000000000001,0.2653171390013495,0.2727272727272727,0
0,0.4,0.6000000000000001,0,0.4,0.4,0.4,0.4,0.6000000000000001,0.065047233468286,0.0,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.029689608636977,0.6136363636363636,0
1,0.6000000000000001,0.2,0,0.2,0.2,0.2,0.2,0.2,0.1090418353576248,0.0,0
1,0.2,0.8,0,0.4,0.6000000000000001,0.2,1.0,1.0,0.1219973009446693,0.0,0
1,0.6000000000000001,0.8,0,0.8,0.4,1.0,1.0,0.6000000000000001,0.3041835357624831,0.0,0
1,0.2,0.2,0,0.8,0.8,0.8,0.8,0.2,0.0723346828609986,0.2045454545454545,0
1,0.2,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,1.0,1.0,0.2,0.4229419703103914,0.1590909090909091,0
1,0.2,0.2,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.3916329284750337,1.0,0
0,1.0,1.0,0,1.0,1.0,1.0,0.6000000000000001,0.8,0.1700404858299595,0.0,1
1,0.4,0.6000000000000001,0,1.0,1.0,1.0,1.0,0.6000000000000001,0.1759784075573549,0.1818181818181818,0
0,1.0,1.0,0,0.8,0.8,0.8,0.8,0.2,0.08582995951417,0.1818181818181818,1
1,0.4,0.4,0,1.0,1.0,0.8,0.8,0.4,0.4426450742240216,0.5227272727272727,0
1,0.2,0.8,0,0.4,0.4,1.0,1.0,0.4,0.2242914979757085,0.0,0
0,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0788124156545209,0.2727272727272727,0
0,0.2,0.2,1,0.4,0.4,0.4,0.4,0.2,0.2191632928475033,0.0,0
1,0.8,0.8,0,0.2,0.2,0.2,0.2,0.8,0.1387314439946018,0.0,0
0,0.4,0.4,0,0.4,0.4,0.4,0.2,0.4,0.1889338731443994,0.2045454545454545,0
0,0.0,0.0,0,0.8,0.8,0.8,0.2,0.0,0.192442645074224,0.3409090909090909,1
1,0.6000000000000001,0.8,0,0.2,0.4,0.4,0.8,0.6000000000000001,0.1889338731443994,0.0,0
0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.8,0.2256410256410256,0.0,1
0,0.6000000000000001,0.6000000000000001,0,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.097165991902834,1.0,0
1,0.6000000000000001,0.6000000000000001,0,0.2,0.2,0.2,0.2,0.6000000000000001,0.1017543859649122,1.0,0
1,0.8,0.8,0,0.4,0.4,0.4,0.4,0.8,0.1406207827260458,0.2272727272727273,0
1,0.2,0.2,0,1.0,1.0,1.0,1.0,0.2,0.2380566801619433,0.0,0
1,0.4,0.4,0,0.2,0.2,1.0,0.4,0.6000000000000001,0.1889338731443994,0.2727272727272727,0
1,0.6000000000000001,0.6000000000000001,0,1.0,1.0,1.0,0.4,0.6000000000000001,0.2677462887989204,0.2727272727272727,0
0,0.4,0.4,0,0.2,0.4,0.4,0.4,1.0,0.0229419703103913,1.0,0
1,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1838056680161943,0.0681818181818181,0
0,0.4,0.4,0,0.4,0.4,0.4,0.6000000000000001,0.8,0.1392712550607287,0.1136363636363636,0
1,0.4,0.4,0,0.8,0.8,0.8,0.8,0.4,0.3106612685560054,0.5681818181818182,0
0,0.4,0.6000000000000001,0,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0923076923076923,0.0,0
0,0.6000000000000001,0.2,0,0.6000000000000001,0.2,0.4,0.2,0.4,0.1322537112010796,0.0,0
1,0.4,0.4,0,0.2,0.2,0.2,0.2,0.4,0.151417004048583,0.0,0
