gender,customer_type,travel_type,flight_distance,inflight_wifi_serv,time_conv,online_booking_conv,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_ent,on-board_serv,leg_room_serv,baggage_handling,checkin_serv,inflight_serv,cleanliness,arr_delay_in_mins,satisfaction,age_group
0.0,0.0,1.0,0.08684210526315789,0.8,0.4,0.8,0.75,0.2,0.8,0.0,0.2,0.0,1.0,0.75,0.0,0.75,0.2,1.0,0.0,0.25
1.0,0.0,1.0,0.14263157894736841,0.6000000000000001,0.8,0.6000000000000001,0.0,0.4,0.6000000000000001,0.25,0.4,0.5,0.4,0.75,1.0,0.75,0.4,0.0,0.0,0.25
0.0,0.0,1.0,0.25052631578947365,0.6000000000000001,1.0,0.6000000000000001,0.25,0.4,1.0,0.75,0.4,0.25,0.6000000000000001,0.25,0.5,0.25,0.6000000000000001,1.0,0.0,1.0
0.0,0.0,0.0,0.29315789473684206,0.4,0.2,0.2,0.0,0.2,0.6000000000000001,0.75,0.4,0.25,0.4,0.25,0.25,0.25,0.4,1.0,0.0,1.0
1.0,0.0,1.0,0.2468421052631579,0.6000000000000001,0.8,1.0,0.5,0.6000000000000001,1.0,0.5,0.6000000000000001,0.75,0.6000000000000001,1.0,0.75,1.0,0.6000000000000001,0.0,0.0,0.0
1.0,0.0,0.0,0.3057894736842105,1.0,0.6000000000000001,0.4,0.5,1.0,1.0,1.0,1.0,0.5,0.2,1.0,0.25,0.25,1.0,0.0,1.0,0.5
1.0,0.0,0.0,0.40789473684210525,0.4,0.4,0.4,0.25,0.4,0.2,0.25,0.8,1.0,0.6000000000000001,0.5,0.25,0.25,0.4,1.0,0.0,0.25
0.0,0.0,0.0,0.6347368421052632,0.6000000000000001,0.8,0.8,0.75,1.0,1.0,0.75,0.8,0.75,0.6000000000000001,0.75,0.0,0.75,0.6000000000000001,1.0,1.0,0.5
0.0,0.0,0.0,0.15,0.4,0.2,0.2,0.0,0.4,0.4,0.25,0.4,0.25,0.4,0.5,0.0,0.75,0.4,0.0,0.0,0.5
0.0,0.0,0.0,0.19894736842105265,0.8,0.4,0.4,0.25,0.8,1.0,1.0,0.8,0.75,0.8,0.75,0.0,0.75,1.0,0.0,1.0,0.75
1.0,0.0,1.0,0.039473684210526314,0.4,0.8,0.4,0.25,0.8,0.4,0.75,0.8,0.75,1.0,1.0,1.0,0.75,0.8,0.0,0.0,0.25
0.0,0.0,1.0,0.24789473684210525,0.8,0.4,0.8,0.75,0.6000000000000001,0.6000000000000001,0.5,0.8,0.75,0.8,0.75,0.5,0.75,0.8,0.3125,0.0,0.5
0.0,0.0,1.0,0.2105263157894737,0.6000000000000001,0.8,0.6000000000000001,0.25,0.4,0.4,1.0,0.4,0.25,0.6000000000000001,0.25,0.25,0.25,0.2,0.0,0.0,0.75
1.0,0.0,1.0,0.6110526315789474,0.4,0.8,0.4,0.5,0.8,0.4,0.75,0.8,0.5,1.0,0.75,0.5,0.75,0.8,0.041666666666666664,0.0,0.25
0.0,0.0,0.0,0.791578947368421,0.4,1.0,1.0,1.0,0.4,0.4,0.25,0.4,1.0,0.8,0.75,0.25,0.25,0.4,0.14583333333333331,0.0,0.5
0.0,0.0,1.0,0.34947368421052627,0.6000000000000001,1.0,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,1.0,0.6000000000000001,0.75,0.75,0.75,0.6000000000000001,0.125,0.0,0.25
1.0,0.0,0.0,0.791578947368421,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,0.6000000000000001,0.75,0.8,0.25,0.8,0.75,0.75,0.5,0.8,1.0,0.0,0.0
0.0,0.0,1.0,0.8647368421052631,0.2,0.8,0.2,0.5,0.2,0.6000000000000001,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.75
0.0,0.0,1.0,0.16157894736842107,0.2,0.8,0.2,1.0,0.8,0.6000000000000001,0.25,0.2,0.0,0.2,0.75,0.5,0.0,0.2,0.0,0.0,0.5
1.0,0.0,0.0,0.13052631578947368,1.0,0.4,0.4,0.25,0.8,1.0,0.75,0.8,1.0,0.8,0.5,1.0,0.25,0.8,0.5833333333333333,1.0,1.0
0.0,0.0,0.0,0.19526315789473686,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.25,0.6000000000000001,0.5,0.25,0.5,0.6000000000000001,0.2708333333333333,0.0,0.0
1.0,0.0,1.0,0.18473684210526317,0.6000000000000001,1.0,0.6000000000000001,0.5,0.4,0.6000000000000001,0.25,0.4,1.0,0.8,1.0,0.75,0.75,0.4,0.0,0.0,0.25
1.0,0.0,0.0,0.4747368421052631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,0.0,1.0,0.0,1.0,0.75
1.0,0.0,1.0,0.02421052631578947,0.4,0.8,0.4,1.0,0.8,0.4,1.0,0.8,1.0,0.6000000000000001,1.0,1.0,1.0,0.8,0.0,0.0,0.25
0.0,0.0,0.0,0.21157894736842106,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.75,0.8,0.75,0.5,0.75,0.4,0.20833333333333331,1.0,0.5
0.0,1.0,0.0,0.5978947368421053,0.0,0.6000000000000001,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.4,0.0,0.25,0.5,1.0,0.0,1.0,0.25
0.0,1.0,0.0,0.2689473684210526,0.6000000000000001,0.4,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.25,0.6000000000000001,0.5,1.0,0.75,0.25,0.5,0.6000000000000001,1.0,0.0,0.25
0.0,0.0,1.0,0.49157894736842106,0.8,0.8,0.8,0.75,0.6000000000000001,0.8,0.75,0.4,0.25,0.8,0.25,1.0,0.25,0.6000000000000001,0.0,0.0,0.5
0.0,0.0,1.0,0.901578947368421,0.2,0.8,0.2,0.5,0.6000000000000001,0.2,0.5,0.6000000000000001,1.0,0.8,1.0,0.75,0.75,0.6000000000000001,0.0,0.0,0.0
1.0,0.0,1.0,0.2831578947368421,0.2,1.0,0.2,1.0,0.2,0.2,0.0,0.2,0.5,1.0,1.0,1.0,0.75,0.2,0.0,0.0,0.75
0.0,0.0,1.0,0.16736842105263158,0.4,0.8,0.4,1.0,0.6000000000000001,1.0,1.0,0.2,0.0,0.4,0.0,1.0,0.0,1.0,0.0625,0.0,1.0
0.0,0.0,1.0,0.2268421052631579,0.8,0.8,0.8,0.75,0.4,0.8,1.0,0.4,0.25,0.8,0.75,0.0,0.25,0.2,0.0,1.0,0.5
1.0,0.0,0.0,0.768421052631579,0.6000000000000001,0.4,0.4,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,1.0,0.5,0.0,0.5,0.6000000000000001,0.0,0.0,0.5
0.0,1.0,0.0,0.43999999999999995,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,1.0,0.6000000000000001,1.0,1.0,0.75,0.8,0.5,1.0,1.0,1.0,0.0,0.0,0.5
1.0,0.0,0.0,0.7521052631578947,0.6000000000000001,0.2,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.25,0.2,0.5,0.25,0.5,0.6000000000000001,0.6875,0.0,0.25
0.0,0.0,1.0,0.21947368421052632,0.6000000000000001,0.8,0.6000000000000001,0.0,0.6000000000000001,0.8,0.75,1.0,1.0,0.6000000000000001,1.0,0.75,1.0,0.6000000000000001,0.0,0.0,0.75
0.0,0.0,1.0,0.08894736842105262,0.8,1.0,0.0,0.75,0.2,0.0,0.0,0.2,0.0,0.8,1.0,0.5,0.5,0.2,0.0,0.0,0.0
0.0,0.0,1.0,0.7057894736842105,0.4,1.0,0.4,0.75,1.0,0.4,1.0,1.0,0.5,1.0,0.75,0.5,0.75,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.39421052631578946,0.0,0.0,0.0,0.25,0.6000000000000001,0.0,0.75,0.6000000000000001,0.5,0.6000000000000001,0.75,1.0,0.5,0.6000000000000001,1.0,1.0,0.25
1.0,0.0,1.0,0.11789473684210526,0.4,0.8,0.4,0.5,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.0,0.75
0.0,0.0,0.0,0.4568421052631579,0.4,0.6000000000000001,0.6000000000000001,0.5,1.0,0.8,0.5,0.4,0.25,0.4,0.25,0.0,0.25,0.6000000000000001,1.0,0.0,1.0
0.0,0.0,1.0,0.26052631578947366,0.4,1.0,0.4,1.0,0.4,0.8,1.0,0.2,0.0,0.4,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.75
0.0,0.0,0.0,0.791578947368421,0.2,0.8,0.8,0.75,0.2,0.2,0.5,0.2,0.75,0.4,0.75,0.5,0.75,0.2,0.16666666666666666,0.0,0.25
0.0,0.0,0.0,0.5742105263157895,0.8,1.0,1.0,1.0,0.4,0.6000000000000001,0.25,0.8,0.75,0.8,0.75,0.25,0.75,0.2,0.0,1.0,0.5
0.0,0.0,0.0,0.06684210526315788,0.8,0.8,0.4,0.75,0.8,0.8,0.75,0.8,0.0,0.6000000000000001,0.75,0.0,0.5,0.8,0.20833333333333331,0.0,0.25
0.0,0.0,0.0,0.5052631578947369,0.6000000000000001,0.4,0.4,0.25,0.8,0.8,0.75,0.6000000000000001,0.5,0.6000000000000001,0.5,0.75,0.5,0.2,0.3958333333333333,0.0,0.5
0.0,0.0,0.0,0.2268421052631579,0.2,0.8,0.8,0.75,0.2,0.4,0.75,0.2,0.0,0.4,0.75,0.0,0.5,0.2,1.0,0.0,0.25
0.0,0.0,0.0,0.8247368421052632,0.0,0.6000000000000001,0.0,0.25,0.2,0.0,0.0,0.2,0.75,1.0,0.5,0.5,0.5,0.2,0.10416666666666666,1.0,0.25
1.0,0.0,1.0,0.11999999999999998,0.6000000000000001,0.2,0.6000000000000001,0.25,1.0,0.6000000000000001,1.0,1.0,0.25,0.8,0.25,0.75,0.0,1.0,0.5625,0.0,0.5
1.0,0.0,1.0,0.768421052631579,0.2,1.0,0.2,0.25,0.4,0.2,0.25,0.4,0.5,0.6000000000000001,0.0,0.5,0.25,0.4,0.0,0.0,1.0
0.0,0.0,1.0,0.32105263157894737,0.4,1.0,0.4,0.75,0.8,0.8,1.0,0.2,0.0,0.4,0.0,1.0,0.0,0.8,0.22916666666666666,0.0,0.75
0.0,1.0,0.0,0.21894736842105264,0.4,0.4,0.4,0.5,1.0,0.4,1.0,1.0,0.75,0.4,0.5,0.5,0.5,1.0,0.22916666666666666,0.0,0.0
1.0,0.0,0.0,0.22526315789473686,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5
1.0,0.0,0.0,0.1168421052631579,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.75,0.2,0.5,0.0,0.5,0.2,1.0,0.0,0.5
1.0,0.0,0.0,0.261578947368421,0.8,0.4,0.8,0.25,0.8,0.8,0.75,0.8,0.25,0.8,0.5,0.5,0.5,0.8,0.125,1.0,0.5
1.0,0.0,1.0,0.5157894736842106,0.2,1.0,0.2,0.5,0.6000000000000001,0.2,0.5,0.6000000000000001,0.75,1.0,1.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.25
0.0,1.0,0.0,0.18157894736842106,0.8,0.8,0.8,0.75,0.4,0.8,0.25,0.4,0.25,0.8,0.75,0.25,0.5,0.4,0.0,0.0,0.25
1.0,0.0,1.0,0.55,0.6000000000000001,0.8,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,0.4,0.75,1.0,0.75,0.6000000000000001,0.41666666666666663,0.0,0.75
1.0,0.0,0.0,0.3831578947368421,0.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,0.25,0.6000000000000001,0.25,0.75,1.0,1.0,0.020833333333333332,1.0,0.25
1.0,0.0,1.0,0.5205263157894737,0.6000000000000001,0.8,0.6000000000000001,0.5,0.8,0.6000000000000001,0.75,0.8,0.75,0.2,0.5,0.25,0.5,0.8,0.020833333333333332,0.0,0.25
1.0,0.0,0.0,0.22473684210526315,0.6000000000000001,0.2,0.2,0.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.5,0.8,0.75,0.25,0.5,0.6000000000000001,0.0,0.0,0.5
0.0,0.0,0.0,0.8242105263157895,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,0.8,0.75,0.8,0.25,0.6000000000000001,1.0,0.75,0.25,0.8,0.0,1.0,0.5
1.0,0.0,1.0,0.18947368421052632,0.6000000000000001,0.8,0.6000000000000001,0.5,1.0,0.6000000000000001,1.0,1.0,0.5,0.6000000000000001,0.75,0.5,1.0,1.0,0.10416666666666666,0.0,0.25
1.0,0.0,0.0,0.1568421052631579,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.5,1.0,0.75,0.0,0.75,0.2,0.0,0.0,0.75
0.0,0.0,1.0,0.1636842105263158,0.4,0.8,0.4,0.75,0.4,0.8,0.75,0.2,0.0,0.4,0.0,0.75,0.0,0.6000000000000001,0.7291666666666666,0.0,1.0
1.0,0.0,1.0,0.17421052631578948,0.6000000000000001,1.0,0.6000000000000001,0.75,0.4,0.6000000000000001,0.75,0.4,1.0,1.0,1.0,1.0,0.75,0.4,0.020833333333333332,0.0,0.25
0.0,1.0,0.0,0.22157894736842107,0.4,0.4,0.4,0.5,0.6000000000000001,0.4,0.5,0.6000000000000001,0.5,1.0,0.5,0.25,0.5,0.6000000000000001,0.7083333333333333,0.0,0.5
1.0,0.0,0.0,0.19894736842105265,0.6000000000000001,0.4,0.8,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,0.8,0.5,0.75,0.5,0.6000000000000001,0.0,0.0,1.0
1.0,0.0,0.0,0.0731578947368421,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.0,0.8,0.75,0.0,0.75,0.8,0.0,1.0,1.0
0.0,0.0,0.0,0.34789473684210526,0.8,0.2,0.2,0.0,0.8,0.8,0.75,0.8,0.0,0.6000000000000001,0.0,0.75,1.0,0.8,0.41666666666666663,1.0,0.25
1.0,0.0,0.0,0.13947368421052633,0.4,0.6000000000000001,0.6000000000000001,0.5,0.4,0.4,0.25,0.4,0.25,0.6000000000000001,0.5,0.25,0.75,0.4,0.35416666666666663,0.0,0.75
1.0,0.0,0.0,0.32052631578947366,0.6000000000000001,0.2,0.2,0.0,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,1.0,0.75,0.25,0.5,0.6000000000000001,0.0,0.0,0.5
0.0,0.0,0.0,0.4278947368421052,1.0,0.2,0.2,0.0,0.2,0.6000000000000001,0.0,0.8,0.75,1.0,0.75,0.25,0.75,0.8,0.0,1.0,0.5
1.0,0.0,1.0,0.10368421052631578,0.6000000000000001,0.2,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,0.0,0.4,0.5,0.0,0.75,0.6000000000000001,0.0,0.0,0.75
1.0,1.0,1.0,0.04578947368421052,0.4,0.6000000000000001,0.4,0.75,0.8,0.4,0.75,0.8,0.75,0.2,0.0,0.0,1.0,0.8,0.1875,0.0,0.0
1.0,0.0,1.0,0.2,0.6000000000000001,1.0,0.6000000000000001,0.75,0.4,0.6000000000000001,0.25,0.4,0.25,0.6000000000000001,0.25,0.25,1.0,0.4,0.0,0.0,1.0
0.0,0.0,0.0,0.3952631578947368,1.0,0.2,0.2,0.0,1.0,1.0,1.0,0.8,0.75,0.6000000000000001,0.0,1.0,1.0,1.0,1.0,1.0,0.5
1.0,0.0,0.0,0.12105263157894737,0.4,1.0,1.0,1.0,0.6000000000000001,0.4,0.5,0.6000000000000001,0.75,0.4,0.5,0.75,0.75,0.6000000000000001,0.0,0.0,0.5
1.0,0.0,1.0,0.1936842105263158,0.2,0.8,0.2,0.0,1.0,0.2,1.0,1.0,0.75,0.8,0.75,0.75,0.75,1.0,0.0,0.0,0.75
1.0,0.0,1.0,0.38999999999999996,0.8,0.8,0.8,0.5,0.4,0.8,0.25,0.4,0.25,1.0,0.0,0.25,0.0,0.4,0.0,0.0,0.5
1.0,0.0,1.0,0.7542105263157894,0.6000000000000001,0.8,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,0.75,0.8,0.25,0.0,0.0,0.6000000000000001,0.10416666666666666,0.0,0.75
0.0,1.0,0.0,0.23157894736842105,0.6000000000000001,0.8,0.6000000000000001,0.5,0.4,0.6000000000000001,0.25,0.4,0.0,0.2,0.75,0.5,0.5,0.4,0.0,0.0,0.25
1.0,0.0,1.0,0.791578947368421,0.8,0.8,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.0,0.4,0.5,0.0,0.5,0.6000000000000001,0.0,0.0,0.25
1.0,0.0,1.0,0.3952631578947368,0.4,0.8,0.4,0.0,1.0,0.4,1.0,1.0,1.0,0.6000000000000001,1.0,0.5,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.5226315789473684,0.6000000000000001,0.4,0.6000000000000001,0.5,0.8,0.8,0.75,0.4,0.25,0.6000000000000001,0.25,0.0,0.25,0.4,1.0,0.0,0.5
1.0,0.0,1.0,0.7805263157894737,0.4,0.8,0.2,0.5,1.0,0.2,0.0,1.0,0.5,0.8,0.5,0.25,0.5,1.0,0.0,0.0,0.75
1.0,0.0,0.0,0.08210526315789474,0.4,0.4,0.4,0.25,0.4,0.6000000000000001,0.25,0.4,0.75,0.2,0.5,0.25,0.75,0.4,0.0,0.0,0.25
1.0,0.0,1.0,0.4857894736842105,0.4,0.8,0.4,0.75,1.0,0.4,1.0,1.0,0.0,0.2,0.0,0.0,0.25,1.0,0.3333333333333333,0.0,0.0
0.0,0.0,0.0,0.15473684210526317,1.0,1.0,1.0,1.0,0.2,0.4,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.0,1.0,0.5
1.0,0.0,1.0,0.23157894736842105,0.4,0.8,0.2,0.5,1.0,0.2,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.25
1.0,0.0,0.0,0.15473684210526317,0.2,0.8,0.8,0.75,0.2,0.2,0.0,0.2,0.75,0.4,0.75,0.25,0.5,0.2,0.041666666666666664,0.0,0.5
0.0,0.0,0.0,0.4242105263157894,1.0,0.6000000000000001,0.6000000000000001,0.5,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.041666666666666664,1.0,0.5
0.0,0.0,1.0,0.06263157894736841,0.8,0.8,0.8,0.0,0.8,0.8,0.75,0.8,1.0,1.0,1.0,0.5,0.75,0.8,0.0,0.0,0.25
1.0,0.0,1.0,0.6,0.6000000000000001,0.8,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,1.0,1.0,0.5,0.5,0.75,0.6000000000000001,0.041666666666666664,0.0,0.75
0.0,0.0,1.0,0.22157894736842107,0.6000000000000001,0.6000000000000001,0.2,0.5,0.8,0.2,0.75,0.8,0.25,0.6000000000000001,0.5,0.5,0.75,0.8,0.020833333333333332,0.0,0.0
1.0,1.0,0.0,0.24842105263157896,0.2,0.2,0.2,0.25,1.0,0.2,1.0,1.0,0.75,1.0,0.25,0.0,1.0,1.0,0.5625,0.0,0.5
0.0,0.0,1.0,0.6110526315789474,0.4,0.8,0.4,0.5,0.8,0.6000000000000001,1.0,0.6000000000000001,0.5,0.4,0.5,1.0,0.5,0.8,0.0,0.0,1.0
1.0,0.0,1.0,0.2694736842105263,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.75,1.0,0.75,0.5,0.75,1.0,0.020833333333333332,1.0,0.25
1.0,0.0,0.0,0.3152631578947368,1.0,0.6000000000000001,0.6000000000000001,0.5,1.0,1.0,0.75,1.0,0.5,0.8,0.0,1.0,1.0,1.0,0.020833333333333332,1.0,0.0
0.0,0.0,1.0,0.2831578947368421,0.2,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.5,1.0,0.75,1.0,0.75,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.5552631578947369,0.4,0.4,0.4,0.75,0.6000000000000001,0.4,0.5,0.6000000000000001,0.0,0.8,0.5,0.0,0.5,0.6000000000000001,0.0,0.0,0.75
0.0,0.0,1.0,0.5336842105263158,0.6000000000000001,0.8,0.6000000000000001,0.75,0.4,0.6000000000000001,1.0,0.4,1.0,0.6000000000000001,1.0,1.0,1.0,0.4,0.0,0.0,0.25
0.0,1.0,0.0,0.7094736842105264,0.4,0.4,0.4,0.75,0.4,0.4,0.25,0.4,0.0,0.6000000000000001,0.5,0.5,0.75,0.4,0.0,0.0,0.25
0.0,0.0,1.0,0.2073684210526316,0.8,0.8,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6000000000000001,0.75,0.5,0.75,1.0,0.22916666666666666,1.0,0.5
1.0,0.0,0.0,0.24789473684210525,0.6000000000000001,0.4,0.4,0.25,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.25,0.8,0.75,0.0,0.5,0.6000000000000001,0.1875,0.0,0.5
0.0,0.0,1.0,0.1031578947368421,0.6000000000000001,1.0,0.6000000000000001,0.0,0.8,0.6000000000000001,0.75,0.8,0.75,0.4,0.75,0.75,0.75,0.8,0.0,0.0,0.0
0.0,0.0,0.0,0.3773684210526316,1.0,0.6000000000000001,0.4,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5
0.0,0.0,1.0,0.08684210526315789,0.8,1.0,0.0,0.5,0.2,0.0,0.0,0.2,0.5,1.0,1.0,0.75,1.0,0.2,0.0,0.0,0.25
1.0,0.0,1.0,0.6673684210526316,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,1.0,1.0,0.75,0.6000000000000001,0.75,0.75,1.0,1.0,0.0,0.0,0.25
1.0,0.0,0.0,0.49842105263157893,0.8,0.6000000000000001,0.6000000000000001,0.5,0.8,0.8,0.75,0.8,0.25,0.8,0.75,0.0,0.0,0.8,0.5416666666666666,1.0,0.25
1.0,0.0,0.0,0.2142105263157895,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.0,0.8,0.75,0.0,0.5,0.4,0.0,0.0,0.5
1.0,0.0,1.0,0.20421052631578948,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,1.0,0.6000000000000001,1.0,1.0,0.0,0.8,0.5,0.25,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.17842105263157895,0.4,1.0,0.4,0.75,0.6000000000000001,0.4,0.5,0.6000000000000001,0.5,0.8,1.0,0.25,0.0,0.6000000000000001,0.0,0.0,0.0
0.0,0.0,0.0,0.30421052631578943,0.8,0.8,0.8,0.75,0.6000000000000001,0.2,0.75,0.8,0.75,0.8,0.75,1.0,0.75,0.6000000000000001,0.20833333333333331,1.0,0.5
0.0,0.0,1.0,0.14894736842105263,0.4,0.8,0.4,0.75,0.6000000000000001,0.8,0.75,0.6000000000000001,0.5,0.4,0.25,0.5,0.5,0.8,1.0,0.0,0.5
1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.8,1.0,0.75,0.8,0.75,0.6000000000000001,1.0,1.0,0.25,0.8,0.0,1.0,0.5
1.0,0.0,1.0,0.43999999999999995,0.2,0.2,0.2,0.75,0.2,0.2,0.0,0.2,0.0,0.2,0.75,0.75,0.5,0.2,0.0,0.0,0.25
1.0,0.0,1.0,0.6242105263157895,0.2,0.6000000000000001,0.2,0.0,1.0,0.2,0.5,1.0,1.0,0.2,0.5,1.0,1.0,1.0,0.14583333333333331,0.0,0.5
1.0,0.0,1.0,0.40789473684210525,0.6000000000000001,0.4,0.6000000000000001,0.75,1.0,0.6000000000000001,1.0,1.0,0.25,0.4,0.5,0.0,0.75,1.0,0.0,0.0,0.5
0.0,0.0,1.0,0.17842105263157895,0.6000000000000001,0.8,0.4,1.0,0.4,0.4,0.25,0.4,0.5,1.0,1.0,0.5,0.75,0.4,0.0,0.0,0.25
0.0,0.0,1.0,0.34947368421052627,0.6000000000000001,0.8,0.6000000000000001,0.5,0.4,0.6000000000000001,0.5,0.4,0.75,1.0,0.5,0.5,0.75,0.4,0.0,0.0,0.5
0.0,0.0,1.0,0.29894736842105263,0.4,1.0,0.4,0.5,1.0,0.4,0.25,1.0,0.25,1.0,0.75,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.4568421052631579,0.2,0.8,0.2,1.0,1.0,0.2,1.0,1.0,0.0,0.2,0.0,0.5,0.75,1.0,0.0,0.0,0.25
1.0,0.0,0.0,0.7752631578947369,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,1.0,0.75,0.0,0.5,0.2,1.0,0.0,0.5
0.0,0.0,1.0,0.8242105263157895,0.8,1.0,0.8,0.5,1.0,0.8,0.75,0.2,0.0,0.8,0.0,0.5,0.0,0.8,0.0625,0.0,0.5
1.0,0.0,0.0,0.13105263157894737,0.4,0.8,0.8,0.75,0.4,0.6000000000000001,0.25,0.4,0.5,0.2,0.5,0.25,0.75,0.4,0.1875,0.0,0.25
0.0,0.0,1.0,0.5663157894736842,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,1.0,0.6000000000000001,1.0,1.0,0.75,0.4,0.75,0.75,1.0,1.0,1.0,0.0,0.25
1.0,0.0,0.0,0.14947368421052631,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.5,0.2,0.75,0.0,0.75,0.4,0.0,0.0,1.0
0.0,0.0,0.0,0.018947368421052633,0.8,0.8,0.8,0.75,0.2,0.4,1.0,0.8,0.75,0.8,0.75,0.75,0.75,0.4,0.0625,1.0,0.5
0.0,0.0,1.0,0.9031578947368422,0.8,0.4,0.8,0.75,0.2,0.8,0.5,1.0,1.0,0.8,0.25,0.0,1.0,0.4,0.0,1.0,0.5
0.0,0.0,1.0,0.49263157894736836,0.4,0.8,0.4,0.5,0.8,0.4,0.75,0.8,1.0,1.0,0.75,0.5,0.75,0.8,1.0,0.0,0.0
1.0,0.0,1.0,0.791578947368421,0.4,1.0,0.2,0.5,0.2,0.2,0.0,0.2,0.25,0.6000000000000001,0.75,0.25,1.0,0.2,0.0,0.0,0.0
1.0,0.0,0.0,0.4226315789473684,0.2,0.8,0.8,0.75,0.2,0.2,0.0,0.2,0.5,0.2,0.75,0.0,0.5,0.2,0.47916666666666663,0.0,0.25
0.0,0.0,1.0,0.17578947368421052,0.4,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.75,1.0,0.41666666666666663,0.0,0.25
1.0,0.0,1.0,0.19210526315789475,0.8,0.8,0.8,0.25,0.8,0.8,0.25,0.8,0.5,0.4,0.75,0.75,0.75,0.8,0.0,1.0,0.75
1.0,0.0,0.0,0.5210526315789474,0.4,0.2,0.4,0.0,0.4,0.2,0.25,0.4,0.75,0.8,0.75,0.25,0.75,0.4,0.0,0.0,0.0
1.0,0.0,0.0,0.4726315789473684,0.4,0.2,0.2,0.0,0.4,0.4,0.25,0.4,0.0,0.4,0.25,0.0,0.25,0.4,0.22916666666666666,0.0,0.25
0.0,0.0,1.0,0.13894736842105262,0.4,0.4,0.4,0.5,0.4,0.6000000000000001,0.5,0.8,0.75,0.4,0.75,0.75,0.75,0.4,0.0,0.0,0.5
1.0,0.0,1.0,0.21894736842105264,0.6000000000000001,0.4,0.6000000000000001,0.5,0.2,0.6000000000000001,0.75,0.2,0.5,0.2,0.5,0.75,0.5,0.2,0.0,0.0,0.0
1.0,0.0,0.0,0.16789473684210526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8,0.25,0.0,0.75,1.0,0.6875,1.0,0.5
